PaleoDB_taxon_no	taxon_name	phylum	class	order	family	fad_int	fad_age	lad_int	lad_age	size_ref	range_ref	log10_volume	log10_max_length
	Leptogyra	Mollusca	Gastropoda		Cyclostrematidae	Holocene	0.0117	Holocene	0	55	55	0.133538908370218	0.203576774977973
114911	Zeminolia	Mollusca	Gastropoda		Trochidae	Holocene	0.0117	Holocene	0	37	55	1.44138088491651	0.63002085111341
60696	Icuncula	Mollusca	Gastropoda		Capulidae	Holocene	0.0117	Holocene	0	55	55	0.780317312140151	0.546295835121442
	Lippistes (Separatista)	Mollusca	Gastropoda		Capulidae	Holocene	0.0117	Holocene	0	55	55	3.45675004688198	1.29534714833362
10474	Sirius	Mollusca	Gastropoda		Capulidae	Priabonian	38	Holocene	0	55	24	1.99409708958821	0.82033284489941
	Trichotropis (Ariadna)	Mollusca	Gastropoda		Capulidae	Holocene	0.0117	Holocene	0	55	55	3.64219535233849	1.40688067004912
	Trichotropis (Iphinoe)	Mollusca	Gastropoda		Capulidae	Holocene	0.0117	Holocene	0	55	55	3.38404680838314	1.33041377334919
9625	Cerithioderma	Mollusca	Gastropoda		Trichotropidae	Coniacian	89.8	Rupelian	28.1	55	24	2.91513062641384	1.18920948958231
9509	Atlanta	Mollusca	Gastropoda		Atlantidae	Danian	66	Holocene	0	55	24	2.4002270510439	1.07809415040641
10228	Oxygyrus	Mollusca	Gastropoda		Atlantidae	Zanclean	5.333	Holocene	0	55	24	2.72220599751607	1.10822665637493
60183	Eatonina	Mollusca	Gastropoda		Cingulopsidae	Holocene	0.0117	Holocene	0	55	55	-0.0757207139381184	0.17260293120986
60184	Eatoniopsis	Mollusca	Gastropoda		Cingulopsidae	Holocene	0.0117	Holocene	0	55	55	0.326335860928751	0.308777773664721
9788	Eatoniella	Mollusca	Gastropoda		Eatoniellidae	Aquitanian	23.03	Holocene	0	55	24	0.679427896612119	0.504244254358877
	Bernaya (Bernaya)	Mollusca	Gastropoda		Cypraeidae	Tithonian	152.1	Rupelian	28.1	55	55	4.26441071721235	1.65638571905869
	Bernaya (Protocypraea)	Mollusca	Gastropoda		Cypraeidae	Barremian	129.4	Holocene	0	55	55	3.87632582326738	1.470116353151
170598	Cypraea (Blasicrura)	Mollusca	Gastropoda		Cypraeidae	Piacenzian	3.6	Holocene	0	55	55	3.49302005020867	1.43248825577051
91944	Cypraea (Cypraea)	Mollusca	Gastropoda		Cypraeidae	Middle Miocene	15.97	Holocene	0	55	55	4.95735089624872	1.878406887581
115692	Cypraea (Lyncina)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Holocene	0	55	55	4.64905802948934	1.83771466828491
115955	Cypraea (Notadusta)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Holocene	0	55	55	2.81229822748969	1.20978301484851
170603	Cypraea (Palmadusta)	Mollusca	Gastropoda		Cypraeidae	Piacenzian	3.6	Holocene	0	55	55	3.20961419393202	1.30728204703335
115842	Cypraea (Staphylaea)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Holocene	0	55	55	3.34323917606744	1.35449260058944
9730	Cypraeorbis	Mollusca	Gastropoda		Cypraeidae	Ypresian	56	Serravallian	11.62	55	24	4.03240236544833	1.51995918075207
	Erosaria (Erosaria)	Mollusca	Gastropoda		Cypraeidae	Middle Miocene	15.97	Holocene	0	55	55	4.26373072736832	1.65321251377534
116227	Erosaria (Ravitrona)	Mollusca	Gastropoda		Cypraeidae	Middle Miocene	15.97	Holocene	0	55	55	4.04290416039955	1.54132957766669
	Erronea (Adusta)	Mollusca	Gastropoda		Cypraeidae	Rupelian	33.9	Holocene	0	55	55	4.12564454274175	1.60799085854717
	Erronea (Erronea)	Mollusca	Gastropoda		Cypraeidae	Piacenzian	3.6	Holocene	0	55	55	3.94971194836448	1.57599562020327
	Erronea (Melicerona)	Mollusca	Gastropoda		Cypraeidae	Holocene	0.0117	Holocene	0	55	55	3.05272471458011	1.27577190016493
9895	Gisortia	Mollusca	Gastropoda		Cypraeidae	Thanetian	59.2	Priabonian	33.9	55	24	6.73595029573055	2.47607664932872
9996	Jousseaumea	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Late Miocene	5.333	55	55	4.27990455490254	1.64453705777841
	Luria (Basilitrona)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Holocene	0	55	55	3.86150872280536	1.55181582235102
	Luria (Luria)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Holocene	0	55	55	4.46174786688223	1.73407940728059
10084	Macrocypraea	Mollusca	Gastropoda		Cypraeidae	Aquitanian	23.03	Holocene	0	55	24	4.82662756045805	1.88609573243775
10108	Megalocypraea	Mollusca	Gastropoda		Cypraeidae	Maastrichtian	72.1	Priabonian	33.9	55	24	5.52320588898439	1.98766626492627
10233	Palaeocypraea	Mollusca	Gastropoda		Cypraeidae	Tithonian	152.1	Thanetian	56	55	24	3.03621755787263	1.24316211510105
10309	Proadusta	Mollusca	Gastropoda		Cypraeidae	Ypresian	56	Rupelian	28.1	55	24	3.82379037957053	1.51321760006794
10318	Propustularia	Mollusca	Gastropoda		Cypraeidae	Ypresian	56	Holocene	0	55	24	3.90044524001008	1.54406804435028
91933	Pustularia (Ipsa)	Mollusca	Gastropoda		Cypraeidae	Holocene	0.0117	Holocene	0	55	55	3.40305871993551	1.36492603378998
10471	Siphocypraea	Mollusca	Gastropoda		Cypraeidae	Aquitanian	23.03	Holocene	0	55	24	4.75442020244281	1.84553211749358
10619	Trona	Mollusca	Gastropoda		Cypraeidae	Rupelian	33.9	Holocene	0	55	24	5.00427691007151	1.90541806870254
	Zoila (Gigantocypraea)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Middle Miocene	11.62	55	55	6.40809171496546	2.34167188720852
	Zoila (Zoila)	Mollusca	Gastropoda		Cypraeidae	Early Miocene	23.03	Holocene	0	55	55	4.91102570173557	1.91965328231036
	Zonaria (Pseudozonaria)	Mollusca	Gastropoda		Cypraeidae	Holocene	0.0117	Holocene	0	55	55	3.79617940360227	1.46819958607261
10704	Zonaria	Mollusca	Gastropoda		Cypraeidae	Thanetian	59.2	Holocene	0	55	24	3.95839185133938	1.55810830163055
	Calpurnus (Calpurnus)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	3.65509999997071	1.45101845215546
9723	Cyphoma	Mollusca	Gastropoda		Ovulidae	Aquitanian	23.03	Holocene	0	55	24	3.8033232558412	1.53554727917667
	Eocypraea (Apiocypraea)	Mollusca	Gastropoda		Ovulidae	Rupelian	33.9	Piacenzian	2.588	55	55	3.93973684453015	1.52646851246948
	Eocypraea (Eocypraea)	Mollusca	Gastropoda		Ovulidae	Cenomanian	100.5	Late Miocene	5.333	55	55	3.83131615982399	1.50419891853944
	Eocypraea (Oxycypraea)	Mollusca	Gastropoda		Ovulidae	Middle Eocene	47.8	Middle Eocene	38	55	55	3.43000890610968	1.44138088491651
	Ovula (Amphiperas)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	4.48226285635683	1.70337736851235
	Ovula (Parlicium)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	5.23155254192947	1.96454246607914
	Pedicularia (Pedicularia)	Mollusca	Gastropoda		Ovulidae	Zanclean	5.333	Holocene	0	55	55	2.22896467740516	0.978636948384474
	Pedicularia (Pediculariella)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	1.25887662937213	0.641275757231913
115853	Pedicularia (Pediculariona)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	1.64796945836297	0.775391971696612
	Primovula (Primovula)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	1.48287358360875	0.801060529847856
	Primovula (Prosimnia)	Mollusca	Gastropoda		Ovulidae	Piacenzian	3.6	Holocene	0	55	55	2.31571850753632	1.1563976972825
10305	Prionovolva	Mollusca	Gastropoda		Ovulidae	Gelasian	2.588	Holocene	0	55	24	3.23461850586063	1.29578694025161
	Pseudosimnia (Pseudosimnia)	Mollusca	Gastropoda		Ovulidae	Holocene	0.0117	Holocene	0	55	55	2.51124146730581	1.09586645347854
	Simnia (Neosimnia)	Mollusca	Gastropoda		Ovulidae	Ypresian	56	Holocene	0	55	55	2.8136677053827	1.31048089146268
	Simnia (Simnia)	Mollusca	Gastropoda		Ovulidae	Middle Miocene	15.97	Holocene	0	55	55	2.27355681352984	1.22621312072411
10485	Sphaerocypraea	Mollusca	Gastropoda		Ovulidae	Ypresian	56	Serravallian	11.62	55	24	5.08842567541374	1.87880893235921
115957	Volva (Volva)	Mollusca	Gastropoda		Ovulidae	Piacenzian	3.6	Holocene	0	55	55	4.65682075365282	2.05789421972453
9539	Bembicium	Mollusca	Gastropoda		Littorinidae	Lutetian	47.8	Holocene	0	55	24	3.26704024638859	1.19423674872383
60774	Laevilittorina	Mollusca	Gastropoda		Littorinidae	Holocene	0.0117	Holocene	0	55	55	1.52139962811538	0.666829861704298
	Littorina (Littorivaga)	Mollusca	Gastropoda		Littorinidae	Holocene	0.0117	Holocene	0	55	55	3.25792804257658	1.20844135643857
10251	Peasiella	Mollusca	Gastropoda		Littorinidae	Lutetian	47.8	Holocene	0	55	24	1.02685773807512	0.587710965018911
	Tectarius (Cenchritis)	Mollusca	Gastropoda		Littorinidae	Holocene	0.0117	Holocene	0	55	55	3.76871947759761	1.43472854177976
	Tectarius (Nodilittorina)	Mollusca	Gastropoda		Littorinidae	Holocene	0.0117	Holocene	0	55	55	3.38622242723982	1.28936595152003
10128	Microliotia	Mollusca	Gastropoda		Pickworthiidae	Langhian	15.97	Serravallian	11.62	55	24	0.505149978319906	0.384890796530554
	Sansonia (Reynellona)	Mollusca	Gastropoda		Pickworthiidae	Holocene	0.0117	Holocene	0	55	55	0.57287160220048	0.468937805665461
	Sansonia (Sansonia)	Mollusca	Gastropoda		Pickworthiidae	Holocene	0.0117	Holocene	0	55	55	-0.0362121726544447	0.196176185039973
62236	Sherbornia	Mollusca	Gastropoda		Pickworthiidae	Holocene	0.0117	Holocene	0	55	55	0.285557309007774	0.401228167498113
10294	Pomatias	Mollusca	Gastropoda		Pomatiasidae	Rupelian	33.9	Holocene	0	55	24	3.15720585055538	1.25839780409551
	Purpurina (Eucycloidea)	Mollusca	Gastropoda		Purpurinidae	Bajocian	170.3	Callovian	163.5	55	55	2.6766844664869	1.1034616220947
	Purpurina (Pseudalaria)	Mollusca	Gastropoda		Purpurinidae	Pliensbachian	190.8	Oxfordian	157.3	55	55	3.53093315148601	1.46731206298055
	Purpurina (Purpurina)	Mollusca	Gastropoda		Purpurinidae	Bajocian	170.3	Oxfordian	157.3	55	55	3.37536544847112	1.31701810104811
10384	Purpuroidea	Mollusca	Gastropoda		Purpurinidae	Ladinian	242	Turonian	89.8	55	24	5.57300954426834	1.95230800966213
62270	Skeneopsis	Mollusca	Gastropoda		Skeneopsidae	Holocene	0.0117	Holocene	0	55	55	-0.0655015487564323	0.188084373714938
62329	Starkeyna	Mollusca	Gastropoda		Skeneopsidae	Holocene	0.0117	Holocene	0	55	55	1.3055663135153	0.624488362513449
	Haliotinella	Mollusca	Gastropoda		Naticidae	Holocene	0.0117	Holocene	0	55	55	2.46029632675748	1.12352498094273
9519	Austrocochlis	Mollusca	Gastropoda		Naticidae	Aquitanian	23.03	Serravallian	11.62	55	24	4.06558793002358	1.46760810558363
9612	Cepatia	Mollusca	Gastropoda		Naticidae	Lutetian	47.8	Rupelian	28.1	55	24	4.62558971400824	1.6414741105041
	Eunaticina (Pervisinum)	Mollusca	Gastropoda		Naticidae	Holocene	0.0117	Holocene	0	55	55	2.74549638368417	1.05384642685225
9835	Eunaticina	Mollusca	Gastropoda		Naticidae	Turonian	93.3	Holocene	0	55	24	4.09321569667775	1.5472823079633
9839	Euspira	Mollusca	Gastropoda		Naticidae	Aptian	125	Holocene	0	55	24	4.76706372648788	1.72443972339707
9866	Friginatica	Mollusca	Gastropoda		Naticidae	Lutetian	47.8	Holocene	0	55	24	3.02039028989818	1.16390643345775
9899	Globisinum	Mollusca	Gastropoda		Naticidae	Danian	66	Holocene	0	55	24	4.40734500791251	1.60021030640933
132507	Gyrodes (Gyrodes)	Mollusca	Gastropoda		Naticidae	Albian	113	Maastrichtian	66	55	55	4.56026396336164	1.648164778574
10021	Lacunaria	Mollusca	Gastropoda		Naticidae	Danian	66	Bartonian	38	55	24	3.64169913175909	1.33685982091681
10166	Natica	Mollusca	Gastropoda		Naticidae	Thanetian	59.2	Holocene	0	55	24	4.73363767802749	1.71197585435176
	Naticarius (Quantonatica)	Mollusca	Gastropoda		Naticidae	Holocene	0.0117	Holocene	0	55	55	3.80839532320653	1.36735592102602
10177	Neverita	Mollusca	Gastropoda		Naticidae	Maastrichtian	72.1	Holocene	0	55	24	4.36093121400221	1.59217675739587
101247	Notocochlis	Mollusca	Gastropoda		Naticidae	Holocene	0.0117	Holocene	0	55	55	3.31000894542314	1.22219604630172
115855	Pliconacca	Mollusca	Gastropoda		Naticidae	Ypresian	56	Serravallian	11.62	55	24	2.66228551572213	1.00632339337889
10291	Polinices	Mollusca	Gastropoda		Naticidae	Campanian	83.6	Holocene	0	55	24	5.07036496119038	1.82092358788132
116593	Sigatica	Mollusca	Gastropoda		Naticidae	Thanetian	59.2	Holocene	0	55	24	3.07011917370777	1.13751235312213
	Sinum (Ectosinum)	Mollusca	Gastropoda		Naticidae	Holocene	0.0117	Holocene	0	55	55	3.18538631348191	1.17522180034305
10506	Stigmaulax	Mollusca	Gastropoda		Naticidae	Aquitanian	23.03	Holocene	0	55	24	3.64806224641629	1.31449922797315
10546	Tanea	Mollusca	Gastropoda		Naticidae	Lutetian	47.8	Holocene	0	55	24	3.6355882866072	1.34908316877959
10547	Taniella	Mollusca	Gastropoda		Naticidae	Ypresian	56	Gelasian	1.806	55	24	4.20798882024526	1.52153034127871
62424	Tasmatica	Mollusca	Gastropoda		Naticidae	Holocene	0.0117	Holocene	0	55	55	2.95704669989596	1.08635983067475
10553	Tectonatica	Mollusca	Gastropoda		Naticidae	Danian	66	Holocene	0	55	24	2.77563228959368	1.07773117965239
10646	Uberella	Mollusca	Gastropoda		Naticidae	Aquitanian	23.03	Holocene	0	55	24	2.12678057701201	0.825101411598003
9596	Carinaria	Mollusca	Gastropoda		Carinariidae	Ypresian	56	Holocene	0	55	24	4.25843708764423	1.61352470285365
	Daronia (Cyclostremella)	Mollusca	Gastropoda		Adeorbidae	Holocene	0.0117	Holocene	0	55	55	-0.0268721464003014	0.193124598354462
61957	Pseudoliotia	Mollusca	Gastropoda		Adeorbidae	Holocene	0.0117	Holocene	0	55	55	1.63477945814595	0.714329759745233
	Amphithalamus (Botelloides)	Mollusca	Gastropoda		Barleeidae	Holocene	0.0117	Holocene	0	55	55	1.10653085382238	0.683227206041435
	Amphithalamus (Cerostraca)	Mollusca	Gastropoda		Barleeidae	Holocene	0.0117	Holocene	0	55	55	-0.443697499232713	0.105986795521473
191028	Amphithalamus (Notoscrobs)	Mollusca	Gastropoda		Barleeidae	Holocene	0.0117	Holocene	0	55	55	-0.3767507096021	0.128140683129992
	Amphithalamus (Tropidorissoia)	Mollusca	Gastropoda		Barleeidae	Holocene	0.0117	Holocene	0	55	55	-0.130768280269024	0.157154439906282
	Anabathron (Anabathron)	Mollusca	Gastropoda		Barleeidae	Holocene	0.0117	Holocene	0	55	55	-0.455931955649724	0.159867847092567
	Caecum (Pseudoparastrophia)	Mollusca	Gastropoda		Caecidae	Holocene	0.0117	Holocene	0	55	55	-1	0.18264286814233
10510	Strebloceras	Mollusca	Gastropoda		Caecidae	Lutetian	47.8	Holocene	0	55	24	-0.0757207139381184	0.483729899000024
	Boetica (Aquilonaria)	Mollusca	Gastropoda		Elachisinidae	Holocene	0.0117	Holocene	0	55	55	1.99038325890623	0.857935264719429
81489	Amnicola	Mollusca	Gastropoda		Hydrobiidae	Cenomanian	100.5	Holocene	0	55	55	1.3981136917305	0.598425706672872
	Caspia (Baglivia)	Mollusca	Gastropoda		Hydrobiidae	Zanclean	5.333	Zanclean	3.6	55	55	0.730782275666389	0.535294120042771
	Caspia (Beogradica)	Mollusca	Gastropoda		Hydrobiidae	Zanclean	5.333	Zanclean	3.6	55	55	-0.744727494896694	0.0637085593914174
	Caspia (Caspia)	Mollusca	Gastropoda		Hydrobiidae	Late Miocene	11.62	Holocene	0	55	55	-0.309803919971486	0.219584526214255
	Caspia (Clathrocaspia)	Mollusca	Gastropoda		Hydrobiidae	Holocene	0.0117	Holocene	0	55	55	-0.0555173278498314	0.286007122079475
	Pseudamnicola (Bania)	Mollusca	Gastropoda		Hydrobiidae	Zanclean	5.333	Piacenzian	2.588	55	55	0.290034611362518	0.304705898212765
	Pseudamnicola (Staja)	Mollusca	Gastropoda		Hydrobiidae	Late Miocene	11.62	Piacenzian	2.588	55	55	1.59184341122478	0.71281800020785
60683	Hydrococcus	Mollusca	Gastropoda		Hydrococcidae	Holocene	0.0117	Holocene	0	55	55	1.12417805547468	0.517723594833736
9984	Iravadia	Mollusca	Gastropoda		Iravadiidae	Ypresian	56	Holocene	0	55	24	1.81237851115419	0.887804779070311
	Alvania (Acinulus)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	1.40053798939195	0.714162046098853
116020	Benthonella	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	1.99899997221832	0.939519252618618
	Cingula (Adolphinoba)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	0.0863598306747482	0.326745379565322
	Cingula (Austronoba)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	-0.309803919971486	0.234820879807401
	Cingula (Striatesta)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	-0.508638306165727	0.17435059747938
9690	Cossmannia	Mollusca	Gastropoda		Rissoidae	Thanetian	59.2	Rupelian	28.1	55	24	1.34183005692051	0.846955325019824
	Folinia (Folinia)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	-0.0132282657337552	0.146438135285775
	Folinia (Lanzaia)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	0.472756449317212	0.369215857410143
	Merelina (Awanuia)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	-0.244125144327509	0.209193195719529
	Merelina (Scalaronoba)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	-1.09691001300806	-0.10259286033842
	Rissoina (Parazebinella)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	1.27276958655176	0.747567162737625
91280	Rissoina (Schwartziella)	Mollusca	Gastropoda		Rissoidae	Holocene	0.0117	Holocene	0	55	55	1.04020662757471	0.688241795977712
100866	Rissoina (Zebinella)	Mollusca	Gastropoda		Rissoidae	Cenomanian	100.5	Holocene	0	55	55	1.82007003431233	0.93314970953252
	Turboella (Trochoturbella)	Mollusca	Gastropoda		Rissoidae	Bajocian	170.3	Oxfordian	157.3	55	55	0.755112266395071	0.47158505418519
114790	Turboella (Turboella)	Mollusca	Gastropoda		Rissoidae	Cenomanian	100.5	Holocene	0	55	55	0.860338006570994	0.574494268285327
114837	Stenothyrella	Mollusca	Gastropoda		Stenothyridae	Selandian	61.6	Piacenzian	2.588	55	55	0.638489256954637	0.543322900646912
10479	Solariorbis	Mollusca	Gastropoda		Tornidae	Danian	66	Holocene	0	55	24	0.69810054562339	0.430719887863282
	Tornus (Sigaretornus)	Mollusca	Gastropoda		Tornidae	Holocene	0.0117	Holocene	0	55	55	1.30016053695135	0.662001879389917
	Truncatella (Taheitia)	Mollusca	Gastropoda		Truncatellidae	Holocene	0.0117	Holocene	0	55	55	1.12385164096709	0.742253669906594
	Cochliolepis (Discopsis)	Mollusca	Gastropoda		Vitrinellidae	Holocene	0.0117	Holocene	0	55	55	-0.156437757851728	0.184691430817599
	Cochliolepis (Laciniorbis)	Mollusca	Gastropoda		Vitrinellidae	Holocene	0.0117	Holocene	0	55	55	2.68436953066581	1.12678057701201
9820	Episcynia	Mollusca	Gastropoda		Vitrinellidae	Lutetian	47.8	Holocene	0	55	24	0.888179493918325	0.490239485246287
	Teinostoma (Callomphala)	Mollusca	Gastropoda		Vitrinellidae	Holocene	0.0117	Holocene	0	55	55	0.113943352306837	0.187520720836463
	Vitrinella (Lydiphnis)	Mollusca	Gastropoda		Vitrinellidae	Holocene	0.0117	Holocene	0	55	55	1.23954972084047	0.597914471202528
	Vitrinella (Pseudorbis)	Mollusca	Gastropoda		Vitrinellidae	Holocene	0.0117	Holocene	0	55	55	0.439332693830263	0.281941933440825
	Anchura (Dicroloma)	Mollusca	Gastropoda		Aporrhaidae	Pliensbachian	190.8	Tithonian	145	55	55	3.12288074101604	1.33945144130644
	Anchura (Pietteia)	Mollusca	Gastropoda		Aporrhaidae	Sinemurian	199.3	Kimmeridgian	152.1	55	55	3.28582050620416	1.39410130204004
	Aporrhais (Cuphosolennus)	Mollusca	Gastropoda		Aporrhaidae	Bathonian	168.3	Tithonian	145	55	55	4.22946528088881	1.72156331835748
	Aporrhais (Lispodesthes)	Mollusca	Gastropoda		Aporrhaidae	Turonian	93.3	Turonian	89.8	55	55	3.27098611010675	1.30952370965311
	Aporrhais (Phyllocheilus)	Mollusca	Gastropoda		Aporrhaidae	Bajocian	170.3	Danian	61.6	55	55	4.1502371245688	1.63154522783431
	Aporrhais (Pterocerella)	Mollusca	Gastropoda		Aporrhaidae	Cenomanian	100.5	Cenomanian	93.3	55	55	2.84187856129087	1.16196661636407
	Drepanocheilus (Pseudodiartema)	Mollusca	Gastropoda		Aporrhaidae	Barremian	129.4	Barremian	125	55	55	3.33075052539213	1.35044185653506
	Drepanocheilus (Tulochilus)	Mollusca	Gastropoda		Aporrhaidae	Danian	66	Danian	61.6	55	55	2.51142878431623	0.990605211423919
10264	Peruchilus	Mollusca	Gastropoda		Aporrhaidae	Rupelian	33.9	Rupelian	28.1	55	24	4.39011676840255	1.566083784168
	Spinigera (Diempterus)	Mollusca	Gastropoda		Aporrhaidae	Bathonian	168.3	Albian	100.5	55	55	3.28353866857929	1.36379994547911
	Spinigera (Spinigera)	Mollusca	Gastropoda		Aporrhaidae	Rhaetian	208.5	Oxfordian	157.3	55	55	3.24688002120051	1.41027096425218
153936	Colombellina (Columbellaria)	Mollusca	Gastropoda		Colombellinidae	Bathonian	168.3	Tithonian	145	55	55	3.51694765874236	1.38916608436453
9761	Digitolabrum	Mollusca	Gastropoda		Strombidae	Ypresian	56	Priabonian	33.9	55	24	3.37197246969409	1.43584436598444
10255	Pereiraea	Mollusca	Gastropoda		Strombidae	Lutetian	47.8	Messinian	5.333	55	24	5.12690526876515	2.02645154573824
	Pugnellus (Conchothyra)	Mollusca	Gastropoda		Strombidae	Turonian	93.3	Danian	61.6	55	55	4.37186696771166	1.57170883180869
	Pugnellus (Pugnellus)	Mollusca	Gastropoda		Strombidae	Cenomanian	100.5	Danian	61.6	55	55	4.5713764052981	1.70061719568206
115950	Strombus (Dolomena)	Mollusca	Gastropoda		Strombidae	Holocene	0.0117	Holocene	0	55	55	3.57829071788264	1.47026344696508
147551	Strombus (Doxander)	Mollusca	Gastropoda		Strombidae	Holocene	0.0117	Holocene	0	55	55	5.10712537577341	1.95731989685534
10259	Perissodonta	Mollusca	Gastropoda		Struthiolariidae	Danian	66	Holocene	0	55	24	4.19061683795243	1.61405310598722
	Tylostoma (Stelzneria)	Mollusca	Gastropoda		Tylostomatidae	Cenomanian	100.5	Cenomanian	93.3	55	55	2.65721844369976	1.11058971029925
10402	Ranellina	Mollusca	Gastropoda		Bursidae	Lutetian	47.8	Priabonian	33.9	55	24	3.13038845398668	1.31217735643978
	Cassis (Hypocassis)	Mollusca	Gastropoda		Cassidae	Holocene	0.0117	Holocene	0	55	55	5.03056612659202	1.88694170598342
	Cassis (Nannocassis)	Mollusca	Gastropoda		Cassidae	Holocene	0.0117	Holocene	0	55	55	4.28637135406002	1.60162547955394
81269	Dalium	Mollusca	Gastropoda		Cassidae	Holocene	0.0117	Holocene	0	55	55	4.01601322048338	1.58726184969253
9878	Galeodea	Mollusca	Gastropoda		Cassidae	Danian	66	Holocene	0	55	24	4.72860024522171	1.7949061065168
10210	Oocorys	Mollusca	Gastropoda		Cassidae	Lutetian	47.8	Holocene	0	55	24	4.2706208487208	1.59911856505536
	Semicassis (Antephalium)	Mollusca	Gastropoda		Cassidae	Holocene	0.0117	Holocene	0	55	55	4.36234918772076	1.68939766282128
	Semicassis (Kahua)	Mollusca	Gastropoda		Cassidae	Chattian	28.1	Early Miocene	15.97	55	55	4.29957702427922	1.60573589387675
112239	Semicassis (Semicassis)	Mollusca	Gastropoda		Cassidae	Maastrichtian	72.1	Holocene	0	55	55	5.03828789694944	1.90074935806108
